match_id,game_id,game_number,state,start_time,league,blue_team,red_team,blue_name,red_name
110428848767940879,110428848767940880,1,completed,2023-06-03T07:00:00Z,LPL,NIP,IG,Shenzhen NINJAS IN PYJAMAS,Invictus Gaming
110428848767940879,110428848767940881,2,completed,2023-06-03T07:00:00Z,LPL,NIP,IG,Shenzhen NINJAS IN PYJAMAS,Invictus Gaming
110428848767940879,110428848767940882,3,unneeded,2023-06-03T07:00:00Z,LPL,NIP,IG,Shenzhen NINJAS IN PYJAMAS,Invictus Gaming
110428848767940979,110428848767940980,1,completed,2023-06-03T09:00:00Z,LPL,RNG,LNG,Royal Never Give Up,Suzhou LNG Esports
110428848767940979,110428848767940981,2,completed,2023-06-03T09:00:00Z,LPL,RNG,LNG,Royal Never Give Up,Suzhou LNG Esports
110428848767940979,110428848767940982,3,unneeded,2023-06-03T09:00:00Z,LPL,RNG,LNG,Royal Never Give Up,Suzhou LNG Esports
116554905051782798,116554905051782799,1,completed,2026-05-27T18:00:00Z,NLC,VER,RUD,Verdant,Ruddy Corporation
116554905051782796,116554905051782797,1,completed,2026-05-27T18:00:00Z,NLC,BDG,DMG,Bulldog Esports,DMG Esports
116554905051782822,116554905051782823,1,completed,2026-05-27T18:00:00Z,NLC,LEO,LLS,Lund Esports Organization,Lundqvist Lightside
116560206229640063,116560206229640064,1,completed,2026-05-27T18:00:00Z,NLC,DEER,AP,Deer Gaming,Arctic Pandas
116554905051782786,116554905051782787,1,completed,2026-05-27T19:00:00Z,NLC,RUD,BDG,Ruddy Corporation,Bulldog Esports
116554905051782808,116554905051782809,1,completed,2026-05-27T19:00:00Z,NLC,VER,AP,Verdant,Arctic Pandas
116560206229640065,116560206229640066,1,completed,2026-05-27T19:00:00Z,NLC,DEER,LEO,Deer Gaming,Lund Esports Organization
116554905051782826,116554905051782827,1,completed,2026-05-27T19:00:00Z,NLC,LLS,DMG,Lundqvist Lightside,DMG Esports
116051060806892964,116051060806892965,1,completed,2026-05-27T20:00:00Z,Circuito Desafiante,PAIN,KBM,paiN Gaming Academy,KaBuM! Eports
116051060806892964,116051060806892966,2,completed,2026-05-27T20:00:00Z,Circuito Desafiante,PAIN,KBM,paiN Gaming Academy,KaBuM! Eports
116051060806892964,116051060806892967,3,completed,2026-05-27T20:00:00Z,Circuito Desafiante,PAIN,KBM,paiN Gaming Academy,KaBuM! Eports
116051060806892964,116051060806892968,4,completed,2026-05-27T20:00:00Z,Circuito Desafiante,PAIN,KBM,paiN Gaming Academy,KaBuM! Eports
116051060806892964,116051060806892969,5,unneeded,2026-05-27T20:00:00Z,Circuito Desafiante,PAIN,KBM,paiN Gaming Academy,KaBuM! Eports
116170292916656901,116170292916656902,1,completed,2026-05-27T20:00:00Z,NACL,WU,SN,Winthrop University,Supernova
116170292916656901,116170292916656903,2,completed,2026-05-27T20:00:00Z,NACL,WU,SN,Winthrop University,Supernova
116170292916656901,116170292916656904,3,completed,2026-05-27T20:00:00Z,NACL,WU,SN,Winthrop University,Supernova
116170292916656901,116170292916656905,4,completed,2026-05-27T20:00:00Z,NACL,WU,SN,Winthrop University,Supernova
116170292916656901,116170292916656906,5,completed,2026-05-27T20:00:00Z,NACL,WU,SN,Winthrop University,Supernova
116648273141552477,116648273141552478,1,completed,2026-05-27T20:00:00Z,NLC,BDG,DMG,Bulldog Esports,DMG Esports
116453476471776090,116453476471776091,1,completed,2026-05-28T08:00:00Z,LJL,FL,LGG,FENNEL,L Guide Gaming
116453476471776090,116453476471776092,2,completed,2026-05-28T08:00:00Z,LJL,FL,LGG,FENNEL,L Guide Gaming
116453476471776090,116453476471776093,3,unneeded,2026-05-28T08:00:00Z,LJL,FL,LGG,FENNEL,L Guide Gaming
116520394663535844,116520394663535845,1,completed,2026-05-28T10:00:00Z,VCS,SGW,MVKA,Saigon Warrior,Saigon MVKE Academy
116520394663535844,116520394663535846,2,completed,2026-05-28T10:00:00Z,VCS,SGW,MVKA,Saigon Warrior,Saigon MVKE Academy
116520394663535844,116520394663535847,3,unneeded,2026-05-28T10:00:00Z,VCS,SGW,MVKA,Saigon Warrior,Saigon MVKE Academy
116453476471776106,116453476471776107,1,completed,2026-05-28T11:00:00Z,LJL,RCK,RGA,RAYN Clocks,Rising Gaming
116453476471776106,116453476471776108,2,completed,2026-05-28T11:00:00Z,LJL,RCK,RGA,RAYN Clocks,Rising Gaming
116453476471776106,116453476471776109,3,completed,2026-05-28T11:00:00Z,LJL,RCK,RGA,RAYN Clocks,Rising Gaming
116119857896112038,116119857896112039,1,completed,2026-05-28T15:00:00Z,Prime League,BIG,EWI,Berlin International Gaming,E Wie Einfach E-Sports
116119857896112038,116119857896112040,2,completed,2026-05-28T15:00:00Z,Prime League,BIG,EWI,Berlin International Gaming,E Wie Einfach E-Sports
116119857896112038,116119857896112041,3,completed,2026-05-28T15:00:00Z,Prime League,BIG,EWI,Berlin International Gaming,E Wie Einfach E-Sports
116119857896112038,116119857896112042,4,completed,2026-05-28T15:00:00Z,Prime League,BIG,EWI,Berlin International Gaming,E Wie Einfach E-Sports
116119857896112038,116119857896112043,5,unneeded,2026-05-28T15:00:00Z,Prime League,BIG,EWI,Berlin International Gaming,E Wie Einfach E-Sports
116316789793180492,116316789793770317,1,completed,2026-05-28T16:00:00Z,La Ligue Française,GL,TLNP,Galions,TLN Pirates
116316789793180492,116316789793770318,2,completed,2026-05-28T16:00:00Z,La Ligue Française,GL,TLNP,Galions,TLN Pirates
116316789793180492,116316789793770319,3,completed,2026-05-28T16:00:00Z,La Ligue Française,GL,TLNP,Galions,TLN Pirates
116316789793180492,116316789793770320,4,completed,2026-05-28T16:00:00Z,La Ligue Française,GL,TLNP,Galions,TLN Pirates
116316789793180492,116316789793770321,5,unneeded,2026-05-28T16:00:00Z,La Ligue Française,GL,TLNP,Galions,TLN Pirates
116249441374562204,116249441374562205,1,completed,2026-05-28T16:00:00Z,Road of Legends,OUAT,MCON,Once Upon a Team,mCon Esports
116249441374562204,116249441374562206,2,completed,2026-05-28T16:00:00Z,Road of Legends,OUAT,MCON,Once Upon a Team,mCon Esports
116249441374562204,116249441374562207,3,completed,2026-05-28T16:00:00Z,Road of Legends,OUAT,MCON,Once Upon a Team,mCon Esports
116249441374562204,116249441374562208,4,completed,2026-05-28T16:00:00Z,Road of Legends,OUAT,MCON,Once Upon a Team,mCon Esports
116249441374562204,116249441374562209,5,completed,2026-05-28T16:00:00Z,Road of Legends,OUAT,MCON,Once Upon a Team,mCon Esports
116329771791645600,116329771791645601,1,completed,2026-05-28T16:00:00Z,Esports Balkan League,MGZ,PXS,MAGAZA,Partizan Sangal
116329771791645600,116329771791645602,2,completed,2026-05-28T16:00:00Z,Esports Balkan League,MGZ,PXS,MAGAZA,Partizan Sangal
116329771791645600,116329771791645603,3,completed,2026-05-28T16:00:00Z,Esports Balkan League,MGZ,PXS,MAGAZA,Partizan Sangal
116329771791645600,116329771791645604,4,unneeded,2026-05-28T16:00:00Z,Esports Balkan League,MGZ,PXS,MAGAZA,Partizan Sangal
116329771791645600,116329771791645605,5,unneeded,2026-05-28T16:00:00Z,Esports Balkan League,MGZ,PXS,MAGAZA,Partizan Sangal
116277973321192784,116277973321192785,1,completed,2026-05-28T18:00:00Z,Liga Portuguesa,OTS,CRZ,Otter Side,Crusaders
116277973321192784,116277973321192786,2,completed,2026-05-28T18:00:00Z,Liga Portuguesa,OTS,CRZ,Otter Side,Crusaders
116277973321192784,116277973321258323,3,completed,2026-05-28T18:00:00Z,Liga Portuguesa,OTS,CRZ,Otter Side,Crusaders
116277973321192784,116277973321258324,4,unneeded,2026-05-28T18:00:00Z,Liga Portuguesa,OTS,CRZ,Otter Side,Crusaders
116277973321192784,116277973321258325,5,unneeded,2026-05-28T18:00:00Z,Liga Portuguesa,OTS,CRZ,Otter Side,Crusaders
116170292916656907,116170292916656908,1,completed,2026-05-28T20:00:00Z,NACL,WU,NRG,Winthrop University,NRG
116170292916656907,116170292916656909,2,completed,2026-05-28T20:00:00Z,NACL,WU,NRG,Winthrop University,NRG
116170292916656907,116170292916656910,3,completed,2026-05-28T20:00:00Z,NACL,WU,NRG,Winthrop University,NRG
116170292916656907,116170292916656911,4,completed,2026-05-28T20:00:00Z,NACL,WU,NRG,Winthrop University,NRG
116170292916656907,116170292916656912,5,completed,2026-05-28T20:00:00Z,NACL,WU,NRG,Winthrop University,NRG
116299619171179618,116299619171179619,1,completed,2026-05-29T14:00:00Z,Hitpoint Masters,BG,ESB,Bohemian Guardians,eSuba
116299619171179618,116299619171179620,2,completed,2026-05-29T14:00:00Z,Hitpoint Masters,BG,ESB,Bohemian Guardians,eSuba
116299619171179618,116299619171179621,3,completed,2026-05-29T14:00:00Z,Hitpoint Masters,BG,ESB,Bohemian Guardians,eSuba
116299619171179618,116299619171179622,4,unneeded,2026-05-29T14:00:00Z,Hitpoint Masters,BG,ESB,Bohemian Guardians,eSuba
116299619171179618,116299619171179623,5,unneeded,2026-05-29T14:00:00Z,Hitpoint Masters,BG,ESB,Bohemian Guardians,eSuba
116316789793770322,116316789793770323,1,completed,2026-05-29T16:00:00Z,La Ligue Française,KCB,GL,Karmine Corp Blue,Galions
116316789793770322,116316789793770324,2,completed,2026-05-29T16:00:00Z,La Ligue Française,KCB,GL,Karmine Corp Blue,Galions
116316789793770322,116316789793770325,3,completed,2026-05-29T16:00:00Z,La Ligue Française,KCB,GL,Karmine Corp Blue,Galions
116316789793770322,116316789793770326,4,unneeded,2026-05-29T16:00:00Z,La Ligue Française,KCB,GL,Karmine Corp Blue,Galions
116316789793770322,116316789793770327,5,unneeded,2026-05-29T16:00:00Z,La Ligue Française,KCB,GL,Karmine Corp Blue,Galions
116222161720779590,116222161720779591,1,completed,2026-05-29T16:00:00Z,LoL Italian Tournament,HMB,GMB,HMBLE,GMBLERS Esports
116222161720779590,116222161720779592,2,completed,2026-05-29T16:00:00Z,LoL Italian Tournament,HMB,GMB,HMBLE,GMBLERS Esports
116222161720779590,116222161720779593,3,completed,2026-05-29T16:00:00Z,LoL Italian Tournament,HMB,GMB,HMBLE,GMBLERS Esports
116222161720779590,116222161720779594,4,unneeded,2026-05-29T16:00:00Z,LoL Italian Tournament,HMB,GMB,HMBLE,GMBLERS Esports
116222161720779590,116222161720779595,5,unneeded,2026-05-29T16:00:00Z,LoL Italian Tournament,HMB,GMB,HMBLE,GMBLERS Esports
116554905051782828,116554905051782829,1,completed,2026-05-29T16:00:00Z,NLC,DEER,RUD,Deer Gaming,Ruddy Corporation
116554905051782828,116554905051782830,2,completed,2026-05-29T16:00:00Z,NLC,DEER,RUD,Deer Gaming,Ruddy Corporation
116554905051782828,116554905051782831,3,completed,2026-05-29T16:00:00Z,NLC,DEER,RUD,Deer Gaming,Ruddy Corporation
116277973321258326,116277973321258327,1,completed,2026-05-29T18:00:00Z,Liga Portuguesa,RDT,BBK,Ronaldo Team,Bubliki
116277973321258326,116277973321258328,2,completed,2026-05-29T18:00:00Z,Liga Portuguesa,RDT,BBK,Ronaldo Team,Bubliki
116277973321258326,116277973321258329,3,completed,2026-05-29T18:00:00Z,Liga Portuguesa,RDT,BBK,Ronaldo Team,Bubliki
116277973321258326,116277973321258330,4,completed,2026-05-29T18:00:00Z,Liga Portuguesa,RDT,BBK,Ronaldo Team,Bubliki
116277973321258326,116277973321258331,5,unneeded,2026-05-29T18:00:00Z,Liga Portuguesa,RDT,BBK,Ronaldo Team,Bubliki
116554905051782832,116554905051782833,1,completed,2026-05-29T18:00:00Z,NLC,BDG,AP,Bulldog Esports,Arctic Pandas
116554905051782832,116554905051782834,2,completed,2026-05-29T18:00:00Z,NLC,BDG,AP,Bulldog Esports,Arctic Pandas
116554905051782832,116554905051782835,3,completed,2026-05-29T18:00:00Z,NLC,BDG,AP,Bulldog Esports,Arctic Pandas
116170292916656895,116170292916656896,1,completed,2026-05-29T20:00:00Z,NACL,CNV,CCG,Conviction,CCG Esports
116170292916656895,116170292916656897,2,completed,2026-05-29T20:00:00Z,NACL,CNV,CCG,Conviction,CCG Esports
116170292916656895,116170292916656898,3,completed,2026-05-29T20:00:00Z,NACL,CNV,CCG,Conviction,CCG Esports
116170292916656895,116170292916656899,4,unneeded,2026-05-29T20:00:00Z,NACL,CNV,CCG,Conviction,CCG Esports
116170292916656895,116170292916656900,5,unneeded,2026-05-29T20:00:00Z,NACL,CNV,CCG,Conviction,CCG Esports
116520394663535872,116520394663535873,1,completed,2026-05-22T10:00:00Z,VCS,DINO,SGW,Saigon Dino,Saigon Warrior
116520394663535872,116520394663535874,2,completed,2026-05-22T10:00:00Z,VCS,DINO,SGW,Saigon Dino,Saigon Warrior
116520394663535872,116520394663535875,3,unneeded,2026-05-22T10:00:00Z,VCS,DINO,SGW,Saigon Dino,Saigon Warrior
116453476471776066,116453476471776067,1,completed,2026-05-22T11:00:00Z,LJL,LGG,ARB,L Guide Gaming,Arneb
116453476471776066,116453476471776068,2,completed,2026-05-22T11:00:00Z,LJL,LGG,ARB,L Guide Gaming,Arneb
116453476471776066,116453476471776069,3,unneeded,2026-05-22T11:00:00Z,LJL,LGG,ARB,L Guide Gaming,Arneb
116520394663535828,116520394663535829,1,completed,2026-05-22T13:00:00Z,VCS,MVKA,SCBC,Saigon MVKE Academy,TP.HCM SN CyberCore Esports
116520394663535828,116520394663535830,2,completed,2026-05-22T13:00:00Z,VCS,MVKA,SCBC,Saigon MVKE Academy,TP.HCM SN CyberCore Esports
116520394663535828,116520394663535831,3,completed,2026-05-22T13:00:00Z,VCS,MVKA,SCBC,Saigon MVKE Academy,TP.HCM SN CyberCore Esports
116356270007984079,116356270007984080,1,completed,2026-05-22T15:00:00Z,TCL,SU,PCF,SU Esports,PCIFIC Esports
116356270007984079,116356270007984081,2,completed,2026-05-22T15:00:00Z,TCL,SU,PCF,SU Esports,PCIFIC Esports
116356270007984079,116356270007984082,3,completed,2026-05-22T15:00:00Z,TCL,SU,PCF,SU Esports,PCIFIC Esports
116356270007984079,116356270007984083,4,completed,2026-05-22T15:00:00Z,TCL,SU,PCF,SU Esports,PCIFIC Esports
116356270007984079,116356270007984084,5,unneeded,2026-05-22T15:00:00Z,TCL,SU,PCF,SU Esports,PCIFIC Esports
116277973324797342,116277973324797343,1,completed,2026-05-22T18:00:00Z,Liga Portuguesa,BBK,GTZ,Bubliki,GTZ Esports
116277973324731794,116277973324731795,1,completed,2026-05-22T19:00:00Z,Liga Portuguesa,FCN,CRZ,Francesinhas,Crusaders
116277973324731754,116277973324731755,1,completed,2026-05-22T20:00:00Z,Liga Portuguesa,OTS,DREA,Otter Side,Dream Esports
116170292916656881,116170292916656882,1,completed,2026-05-22T20:00:00Z,NACL,NRG,CCG,NRG,CCG Esports
116170292916656881,116170292916656883,2,completed,2026-05-22T20:00:00Z,NACL,NRG,CCG,NRG,CCG Esports
116170292916656881,116170292916656884,3,unneeded,2026-05-22T20:00:00Z,NACL,NRG,CCG,NRG,CCG Esports
116277973324731782,116277973324731783,1,completed,2026-05-22T21:00:00Z,Liga Portuguesa,ZZG,RDT,ZeroZone Gaming,Ronaldo Team
116170292916656885,116170292916656886,1,completed,2026-05-22T23:00:00Z,NACL,CNV,SN,Conviction,Supernova
116170292916656885,116170292916656887,2,completed,2026-05-22T23:00:00Z,NACL,CNV,SN,Conviction,Supernova
116170292916656885,116170292916656888,3,completed,2026-05-22T23:00:00Z,NACL,CNV,SN,Conviction,Supernova
116244276931539996,116244276931539997,1,completed,2026-05-23T10:00:00Z,Hellenic Legends League,WLG,GOAL,WLGaming,GOAL esports
116244276931539996,116244276931539998,2,completed,2026-05-23T10:00:00Z,Hellenic Legends League,WLG,GOAL,WLGaming,GOAL esports
116244276931539996,116244276931539999,3,completed,2026-05-23T10:00:00Z,Hellenic Legends League,WLG,GOAL,WLGaming,GOAL esports
116244276931539996,116244276931540000,4,unneeded,2026-05-23T10:00:00Z,Hellenic Legends League,WLG,GOAL,WLGaming,GOAL esports
116244276931539996,116244276931540001,5,unneeded,2026-05-23T10:00:00Z,Hellenic Legends League,WLG,GOAL,WLGaming,GOAL esports
116299619170786378,116299619170851915,1,completed,2026-05-23T10:00:00Z,Hitpoint Masters,NBS,MVE,NightBirds,UP2U Meavedron
116299619170786378,116299619170851916,2,completed,2026-05-23T10:00:00Z,Hitpoint Masters,NBS,MVE,NightBirds,UP2U Meavedron
116299619170786378,116299619170851917,3,completed,2026-05-23T10:00:00Z,Hitpoint Masters,NBS,MVE,NightBirds,UP2U Meavedron
116299619170786378,116299619170851918,4,unneeded,2026-05-23T10:00:00Z,Hitpoint Masters,NBS,MVE,NightBirds,UP2U Meavedron
116299619170786378,116299619170851919,5,unneeded,2026-05-23T10:00:00Z,Hitpoint Masters,NBS,MVE,NightBirds,UP2U Meavedron
116299619170851920,116299619170851921,1,completed,2026-05-24T10:30:00Z,Hitpoint Masters,CKZ,ESB,CITA Kaizen,eSuba
116299619170851920,116299619170851922,2,completed,2026-05-24T10:30:00Z,Hitpoint Masters,CKZ,ESB,CITA Kaizen,eSuba
116299619170851920,116299619170851923,3,completed,2026-05-24T10:30:00Z,Hitpoint Masters,CKZ,ESB,CITA Kaizen,eSuba
116299619170851920,116299619170851924,4,unneeded,2026-05-24T10:30:00Z,Hitpoint Masters,CKZ,ESB,CITA Kaizen,eSuba
116299619170851920,116299619170851925,5,unneeded,2026-05-24T10:30:00Z,Hitpoint Masters,CKZ,ESB,CITA Kaizen,eSuba
116249880466944911,116249880466944912,1,completed,2026-05-25T05:00:00Z,LCK Challengers,HLE,DK,HLE Challengers,DK Challengers
116249880466944911,116249880466944913,2,completed,2026-05-25T05:00:00Z,LCK Challengers,HLE,DK,HLE Challengers,DK Challengers
116249880466944911,116249880466944914,3,unneeded,2026-05-25T05:00:00Z,LCK Challengers,HLE,DK,HLE Challengers,DK Challengers
116249880466944895,116249880466944896,1,completed,2026-05-25T07:00:00Z,LCK Challengers,T1A,BFX,T1 Esports Academy,BNK FEARX Youth
116249880466944895,116249880466944897,2,completed,2026-05-25T07:00:00Z,LCK Challengers,T1A,BFX,T1 Esports Academy,BNK FEARX Youth
116249880466944895,116249880466944898,3,completed,2026-05-25T07:00:00Z,LCK Challengers,T1A,BFX,T1 Esports Academy,BNK FEARX Youth
116413908784071084,116413908784071085,1,completed,2026-05-25T09:00:00Z,PCS,CFOA,SSG,CTBC Flying Oyster Academy,SillySilly Gaming
116413908784071084,116413908784071086,2,completed,2026-05-25T09:00:00Z,PCS,CFOA,SSG,CTBC Flying Oyster Academy,SillySilly Gaming
116413908784071084,116413908784071087,3,unneeded,2026-05-25T09:00:00Z,PCS,CFOA,SSG,CTBC Flying Oyster Academy,SillySilly Gaming
116249880466944971,116249880466944972,1,completed,2026-05-25T09:00:00Z,LCK Challengers,BRO,KRX,BRO Challengers,KRX Challengers
116249880466944971,116249880466944973,2,completed,2026-05-25T09:00:00Z,LCK Challengers,BRO,KRX,BRO Challengers,KRX Challengers
116249880466944971,116249880466944974,3,unneeded,2026-05-25T09:00:00Z,LCK Challengers,BRO,KRX,BRO Challengers,KRX Challengers
116413908784071088,116413908784071089,1,completed,2026-05-25T12:00:00Z,PCS,WTG,FAK,WangTing,Frank Esports
116413908784071088,116413908784071090,2,completed,2026-05-25T12:00:00Z,PCS,WTG,FAK,WangTing,Frank Esports
116413908784071088,116413908784071091,3,completed,2026-05-25T12:00:00Z,PCS,WTG,FAK,WangTing,Frank Esports
116554905051782824,116554905051782825,1,completed,2026-05-25T17:00:00Z,NLC,LEO,DMG,Lund Esports Organization,DMG Esports
116554905051782804,116554905051782805,1,completed,2026-05-25T17:00:00Z,NLC,RUD,LLS,Ruddy Corporation,Lundqvist Lightside
116554905051782790,116554905051782791,1,completed,2026-05-25T17:00:00Z,NLC,BDG,AP,Bulldog Esports,Arctic Pandas
116560206229640061,116560206229640062,1,completed,2026-05-25T17:00:00Z,NLC,DEER,VER,Deer Gaming,Verdant
116554905051782818,116554905051782819,1,completed,2026-05-25T18:00:00Z,NLC,AP,LLS,Arctic Pandas,Lundqvist Lightside
116554905051782810,116554905051782811,1,completed,2026-05-25T18:00:00Z,NLC,VER,LEO,Verdant,Lund Esports Organization
116554905051782806,116554905051782807,1,completed,2026-05-25T18:00:00Z,NLC,DMG,RUD,DMG Esports,Ruddy Corporation
116560206229574521,116560206229574522,1,completed,2026-05-25T18:00:00Z,NLC,BDG,DEER,Bulldog Esports,Deer Gaming
116554905051782788,116554905051782789,1,completed,2026-05-25T19:00:00Z,NLC,BDG,VER,Bulldog Esports,Verdant
116560206229640067,116560206229640068,1,completed,2026-05-25T19:00:00Z,NLC,DEER,LLS,Deer Gaming,Lundqvist Lightside
116554905051782802,116554905051782803,1,completed,2026-05-25T19:00:00Z,NLC,RUD,LEO,Ruddy Corporation,Lund Esports Organization
116554905051782820,116554905051782821,1,completed,2026-05-25T19:00:00Z,NLC,DMG,AP,DMG Esports,Arctic Pandas
116560206229640059,116560206229640060,1,completed,2026-05-25T20:00:00Z,NLC,RUD,DEER,Ruddy Corporation,Deer Gaming
116554905051782816,116554905051782817,1,completed,2026-05-25T20:00:00Z,NLC,LEO,AP,Lund Esports Organization,Arctic Pandas
116554905051782794,116554905051782795,1,completed,2026-05-25T20:00:00Z,NLC,BDG,LLS,Bulldog Esports,Lundqvist Lightside
116554905051782814,116554905051782815,1,completed,2026-05-25T20:00:00Z,NLC,VER,DMG,Verdant,DMG Esports
116056873411008572,116056873411008573,1,completed,2026-05-25T23:00:00Z,LRN,G3V,FUE,G3V e-sports,FUEGO
116056873411008572,116056873411008574,2,completed,2026-05-25T23:00:00Z,LRN,G3V,FUE,G3V e-sports,FUEGO
116056873411008572,116056873411008575,3,completed,2026-05-25T23:00:00Z,LRN,G3V,FUE,G3V e-sports,FUEGO
116056873411008572,116056873411008576,4,completed,2026-05-25T23:00:00Z,LRN,G3V,FUE,G3V e-sports,FUEGO
116056873411008572,116056873411008577,5,unneeded,2026-05-25T23:00:00Z,LRN,G3V,FUE,G3V e-sports,FUEGO
116249880466944987,116249880466944988,1,completed,2026-05-26T08:00:00Z,LCK Challengers,KT,GGA,kt Challengers,Gen.G Global Academy
116249880466944987,116249880466944989,2,completed,2026-05-26T08:00:00Z,LCK Challengers,KT,GGA,kt Challengers,Gen.G Global Academy
116249880466944987,116249880466944990,3,unneeded,2026-05-26T08:00:00Z,LCK Challengers,KT,GGA,kt Challengers,Gen.G Global Academy
116413908784071092,116413908784071093,1,completed,2026-05-26T09:00:00Z,PCS,EQX,SHKP,Equinox Core,Shadow Keepers Esports
116413908784071092,116413908784071094,2,completed,2026-05-26T09:00:00Z,PCS,EQX,SHKP,Equinox Core,Shadow Keepers Esports
116413908784071092,116413908784071095,3,unneeded,2026-05-26T09:00:00Z,PCS,EQX,SHKP,Equinox Core,Shadow Keepers Esports
116249880466944951,116249880466944952,1,completed,2026-05-26T10:00:00Z,LCK Challengers,DNS,NS,DNS Challengers,NS Challengers
116249880466944951,116249880466944953,2,completed,2026-05-26T10:00:00Z,LCK Challengers,DNS,NS,DNS Challengers,NS Challengers
116249880466944951,116249880466944954,3,unneeded,2026-05-26T10:00:00Z,LCK Challengers,DNS,NS,DNS Challengers,NS Challengers
116413908784071096,116413908784071097,1,completed,2026-05-26T12:00:00Z,PCS,GZA,VNR,GZ Academy,Viper Night Raider
116413908784071096,116413908784071098,2,completed,2026-05-26T12:00:00Z,PCS,GZA,VNR,GZ Academy,Viper Night Raider
116413908784071096,116413908784071099,3,unneeded,2026-05-26T12:00:00Z,PCS,GZA,VNR,GZ Academy,Viper Night Raider
116299619170851932,116299619171179613,1,completed,2026-05-26T14:00:00Z,Hitpoint Masters,MVE,EXE,UP2U Meavedron,EXILE Esports
116299619170851932,116299619171179614,2,completed,2026-05-26T14:00:00Z,Hitpoint Masters,MVE,EXE,UP2U Meavedron,EXILE Esports
116299619170851932,116299619171179615,3,completed,2026-05-26T14:00:00Z,Hitpoint Masters,MVE,EXE,UP2U Meavedron,EXILE Esports
116299619170851932,116299619171179616,4,completed,2026-05-26T14:00:00Z,Hitpoint Masters,MVE,EXE,UP2U Meavedron,EXILE Esports
116299619170851932,116299619171179617,5,unneeded,2026-05-26T14:00:00Z,Hitpoint Masters,MVE,EXE,UP2U Meavedron,EXILE Esports
116356270007984085,116356270007984086,1,completed,2026-05-26T15:00:00Z,TCL,PCF,OZO,PCIFIC Esports,Ozarox Esports
116356270007984085,116356270007984087,2,completed,2026-05-26T15:00:00Z,TCL,PCF,OZO,PCIFIC Esports,Ozarox Esports
116356270007984085,116356270007984088,3,completed,2026-05-26T15:00:00Z,TCL,PCF,OZO,PCIFIC Esports,Ozarox Esports
116356270007984085,116356270007984089,4,unneeded,2026-05-26T15:00:00Z,TCL,PCF,OZO,PCIFIC Esports,Ozarox Esports
116356270007984085,116356270007984090,5,unneeded,2026-05-26T15:00:00Z,TCL,PCF,OZO,PCIFIC Esports,Ozarox Esports
116119857896112020,116119857896112021,1,completed,2026-05-26T15:00:00Z,Prime League,EINS,EWI,Eintracht Spandau,E Wie Einfach E-Sports
116119857896112020,116119857896112022,2,completed,2026-05-26T15:00:00Z,Prime League,EINS,EWI,Eintracht Spandau,E Wie Einfach E-Sports
116119857896112020,116119857896112023,3,completed,2026-05-26T15:00:00Z,Prime League,EINS,EWI,Eintracht Spandau,E Wie Einfach E-Sports
116119857896112020,116119857896112024,4,unneeded,2026-05-26T15:00:00Z,Prime League,EINS,EWI,Eintracht Spandau,E Wie Einfach E-Sports
116119857896112020,116119857896112025,5,unneeded,2026-05-26T15:00:00Z,Prime League,EINS,EWI,Eintracht Spandau,E Wie Einfach E-Sports
116237388604580030,116237388604580031,1,completed,2026-05-26T15:00:00Z,Rift Legends,BOOM,ANO,BOMBA Team,Anonymo
116237388604580030,116237388604580032,2,completed,2026-05-26T15:00:00Z,Rift Legends,BOOM,ANO,BOMBA Team,Anonymo
116237388604580030,116237388604580033,3,completed,2026-05-26T15:00:00Z,Rift Legends,BOOM,ANO,BOMBA Team,Anonymo
116237388604580030,116237388604580034,4,unneeded,2026-05-26T15:00:00Z,Rift Legends,BOOM,ANO,BOMBA Team,Anonymo
116237388604580030,116237388604580035,5,unneeded,2026-05-26T15:00:00Z,Rift Legends,BOOM,ANO,BOMBA Team,Anonymo
116249441374496654,116249441374496655,1,completed,2026-05-26T16:00:00Z,Road of Legends,BAN,FEC,The Bandits,Frites Esports Club
116249441374496654,116249441374496656,2,completed,2026-05-26T16:00:00Z,Road of Legends,BAN,FEC,The Bandits,Frites Esports Club
116249441374496654,116249441374496657,3,completed,2026-05-26T16:00:00Z,Road of Legends,BAN,FEC,The Bandits,Frites Esports Club
116249441374496654,116249441374496658,4,unneeded,2026-05-26T16:00:00Z,Road of Legends,BAN,FEC,The Bandits,Frites Esports Club
116249441374496654,116249441374562195,5,unneeded,2026-05-26T16:00:00Z,Road of Legends,BAN,FEC,The Bandits,Frites Esports Club
116056974916422580,116056974916422581,1,completed,2026-05-26T20:00:00Z,LRS,VTC,GLE,Volticons,Golden Lions
116056974916422580,116056974916422582,2,completed,2026-05-26T20:00:00Z,LRS,VTC,GLE,Volticons,Golden Lions
116056974916422580,116056974916422583,3,completed,2026-05-26T20:00:00Z,LRS,VTC,GLE,Volticons,Golden Lions
116056974916422580,116056974916422584,4,completed,2026-05-26T20:00:00Z,LRS,VTC,GLE,Volticons,Golden Lions
116056974916422580,116056974916422585,5,unneeded,2026-05-26T20:00:00Z,LRS,VTC,GLE,Volticons,Golden Lions
116051060806892958,116051060806892959,1,completed,2026-05-26T20:00:00Z,Circuito Desafiante,PAIN,EST,paiN Gaming Academy,Estral Esports
116051060806892958,116051060806892960,2,completed,2026-05-26T20:00:00Z,Circuito Desafiante,PAIN,EST,paiN Gaming Academy,Estral Esports
